id,year,classid,female,male,hispanic,white,black,asian,native,race,freelunch,ell,sped,grade,test,bump,st_math
252801,2011,22,1,0,0,0,0,1,0,"asian",1,0,1,8,82.35094,2.560812,0
257367,2011,22,0,1,0,1,0,0,0,"white",1,0,0,8,80.53245,3.372788,0
269552,2011,22,0,1,1,0,0,0,0,"hispanic",1,0,0,8,87.17392,3.213681,0
277915,2011,22,0,1,0,0,1,0,0,"black",1,0,0,8,86.21383,2.337136,0
280120,2011,22,1,0,1,0,0,0,0,"hispanic",0,0,0,8,79.64581,3.974185,0
299218,2011,22,1,0,0,0,0,1,0,"asian",0,0,0,8,88.70886,2.042527,0
30194,2011,23,0,1,1,0,0,0,0,"hispanic",0,0,0,8,108.5346,1.729843,0
33931,2011,23,0,1,0,0,0,1,0,"asian",0,0,0,8,113.516,3.736396,0
57601,2011,23,1,0,0,0,1,0,0,"black",0,0,0,8,101.2996,3.928725,0
67951,2011,23,1,0,0,0,0,1,0,"asian",0,0,0,8,107.0667,3.245262,0
84105,2011,23,0,1,1,0,0,0,0,"hispanic",0,0,0,8,98.64419,1.704618,0
90255,2011,23,1,0,1,0,0,0,0,"hispanic",1,0,0,8,104.3882,2.535089,0
90308,2011,23,0,1,0,0,1,0,0,"black",0,0,0,8,112.8328,2.39493,0
133181,2011,23,1,0,0,1,0,0,0,"white",0,0,0,8,100.9353,3.759708,0
136273,2011,23,1,0,0,0,1,0,0,"black",1,0,0,8,86.70691,2.957301,0
140473,2011,23,1,0,0,1,0,0,0,"white",0,0,0,8,94.38302,3.433305,0
146065,2011,23,0,1,0,0,1,0,0,"black",1,0,0,8,89.15797,3.353939,0
156890,2011,23,0,1,0,1,0,0,0,"white",0,0,0,8,89.6568,3.593309,0
181619,2011,23,0,1,1,0,0,0,0,"hispanic",1,0,0,8,87.5712,4.487382,0
231671,2011,23,0,1,0,1,0,0,0,"white",0,0,0,8,106.182,4.169481,0
241988,2011,23,1,0,1,0,0,0,0,"hispanic",1,0,0,8,95.64853,2.363144,0
246409,2011,23,0,1,0,1,0,0,0,"white",0,0,0,8,106.4782,1.344642,0
266933,2011,23,1,0,0,0,0,1,0,"asian",1,0,0,8,90.32945,4.299827,0
269630,2011,23,0,1,1,0,0,0,0,"hispanic",1,0,0,8,97.81785,2.208238,0
269871,2011,23,1,0,0,0,0,1,0,"asian",1,0,0,8,86.88033,2.662806,0
270185,2011,23,0,1,0,0,0,1,0,"asian",1,0,0,8,105.9884,3.830875,0
277892,2011,23,0,1,0,0,1,0,0,"black",1,0,0,8,89.54389,2.589198,0
286283,2011,23,0,1,1,0,0,0,0,"hispanic",0,0,0,8,89.64536,3.531409,0
298439,2011,23,0,1,1,0,0,0,0,"hispanic",1,1,0,8,87.7415,5.208235,0
299199,2011,23,0,1,0,0,0,1,0,"asian",1,0,0,8,88.55799,1.634002,0
299355,2011,23,1,0,0,0,0,1,0,"asian",1,1,0,8,106.2386,3.308782,0
24078,2012,1,1,0,1,0,0,0,0,"hispanic",1,0,1,6,45.20912,2.214787,1
29778,2012,1,1,0,0,0,1,0,0,"black",1,1,1,6,43.40667,1.497161,1
30825,2012,1,1,0,0,0,1,0,0,"black",1,0,0,6,52.99717,1.981668,1
37535,2012,1,1,0,1,0,0,0,0,"hispanic",1,1,1,6,36.57314,2.192397,1
48819,2012,1,1,0,0,0,1,0,0,"black",1,0,1,6,49.20178,3.997609,1
63820,2012,1,0,1,0,0,1,0,0,"black",1,0,0,6,48.95497,3.85688,1
89655,2012,1,1,0,1,0,0,0,0,"hispanic",1,1,0,6,42.12129,1.08474,1
111459,2012,1,0,1,0,0,1,0,0,"black",1,0,0,6,50.36377,3.394455,1
121734,2012,1,0,1,0,0,1,0,0,"black",1,0,0,6,52.96435,2.712655,1
145600,2012,1,1,0,0,0,1,0,0,"black",1,0,1,6,36.29039,2.594378,1
145621,2012,1,1,0,0,0,1,0,0,"black",1,0,0,6,47.65147,.5306642,1
172241,2012,1,1,0,0,0,1,0,0,"black",1,1,0,6,44.66384,3.774059,1
177113,2012,1,0,1,0,0,1,0,0,"black",1,0,0,6,47.85412,3.871052,1
181902,2012,1,1,0,0,0,1,0,0,"black",1,0,1,6,44.28645,2.486734,1
183540,2012,1,1,0,0,0,0,0,1,"native",1,0,1,6,38.95018,3.733606,1
195134,2012,1,1,0,0,0,1,0,0,"black",1,0,0,6,51.10529,2.875877,1
197020,2012,1,1,0,0,0,1,0,0,"black",1,0,0,6,51.8685,1.599077,1
207049,2012,1,0,1,0,0,1,0,0,"black",1,0,0,6,54.04255,2.55666,1
210917,2012,1,1,0,0,0,1,0,0,"black",1,0,1,6,44.96202,1.595938,1
220348,2012,1,1,0,0,0,1,0,0,"black",1,1,0,6,49.78053,2.177354,1
222102,2012,1,0,1,1,0,0,0,0,"hispanic",1,0,1,6,51.2803,2.444762,1
222242,2012,1,1,0,1,0,0,0,0,"hispanic",1,1,1,6,47.1198,2.791154,1
224513,2012,1,1,0,0,0,1,0,0,"black",1,0,1,6,41.76762,2.251381,1
225707,2012,1,1,0,1,0,0,0,0,"hispanic",1,1,1,6,43.72603,2.5767,1
226379,2012,1,1,0,0,0,1,0,0,"black",1,1,0,6,41.58392,1.041909,1
255273,2012,1,1,0,1,0,0,0,0,"hispanic",1,1,0,6,52.18597,3.046223,1
281658,2012,1,0,1,1,0,0,0,0,"hispanic",1,1,0,6,52.68491,1.720066,1
282974,2012,1,1,0,1,0,0,0,0,"hispanic",1,1,1,6,50.69101,2.592452,1
288652,2012,1,1,0,1,0,0,0,0,"hispanic",1,1,1,6,34.12614,3.377242,1
30288,2012,2,1,0,0,0,1,0,0,"black",1,0,1,6,57.93785,2.950767,1
30809,2012,2,0,1,1,0,0,0,0,"hispanic",1,1,0,6,59.32368,2.164499,1
39121,2012,2,1,0,0,1,0,0,0,"white",1,0,0,6,56.54396,3.019493,1
50946,2012,2,0,1,0,0,1,0,0,"black",1,0,0,6,55.69485,1.404685,1
60636,2012,2,1,0,0,0,1,0,0,"black",0,0,0,6,56.52739,3.478967,1
64209,2012,2,1,0,0,0,1,0,0,"black",1,0,0,6,53.74888,3.357119,1
76737,2012,2,1,0,0,0,1,0,0,"black",1,0,0,6,59.84455,3.045765,1
77460,2012,2,0,1,0,0,1,0,0,"black",1,1,0,6,53.38737,.9723151,1
99866,2012,2,0,1,0,0,1,0,0,"black",0,0,1,6,56.87632,2.60763,1
118096,2012,2,1,0,0,0,1,0,0,"black",1,0,0,6,57.76318,1.847369,1
133753,2012,2,1,0,0,0,1,0,0,"black",1,0,0,6,60.14618,1.854253,1
136656,2012,2,0,1,1,0,0,0,0,"hispanic",1,0,0,6,61.5732,4.099347,1
161214,2012,2,0,1,1,0,0,0,0,"hispanic",1,1,0,6,57.67299,2.380743,1
162189,2012,2,0,1,0,0,1,0,0,"black",1,0,0,6,58.94975,3.048179,1
166950,2012,2,1,0,1,0,0,0,0,"hispanic",1,1,1,6,54.84162,2.256544,1
174051,2012,2,0,1,0,0,1,0,0,"black",1,0,0,6,56.99809,3.290087,1
182227,2012,2,0,1,0,0,1,0,0,"black",1,0,0,6,58.81739,1.452839,1
194821,2012,2,0,1,0,0,1,0,0,"black",1,0,0,6,56.66201,2.813617,1
200947,2012,2,1,0,0,0,1,0,0,"black",1,0,0,6,62.22394,3.717263,1
204209,2012,2,1,0,0,0,1,0,0,"black",1,0,0,6,62.92198,3.916585,1
204434,2012,2,0,1,0,0,1,0,0,"black",1,0,0,6,58.68689,3.832669,1
210024,2012,2,0,1,0,0,1,0,0,"black",1,1,1,6,57.24815,2.965668,1
214033,2012,2,1,0,0,0,1,0,0,"black",1,0,0,6,56.18713,.7298654,1
218294,2012,2,0,1,0,0,1,0,0,"black",1,0,0,6,60.56409,2.593454,1
219184,2012,2,1,0,0,0,1,0,0,"black",1,0,0,6,56.25514,3.685216,1
223338,2012,2,0,1,0,0,1,0,0,"black",0,0,1,6,55.99002,4.213868,1
258408,2012,2,0,1,1,0,0,0,0,"hispanic",1,0,0,6,58.57322,3.438306,1
285844,2012,2,0,1,1,0,0,0,0,"hispanic",1,1,0,6,57.56259,1.865479,1
288368,2012,2,0,1,0,0,1,0,0,"black",1,0,0,6,53.40822,1.996133,1
289489,2012,2,1,0,1,0,0,0,0,"hispanic",1,1,0,6,56.12997,3.882001,1
290464,2012,2,0,1,1,0,0,0,0,"hispanic",1,0,1,6,61.29686,3.395711,1
49953,2012,3,0,1,0,0,1,0,0,"black",1,0,1,6,62.5943,2.023145,1
51546,2012,3,0,1,1,0,0,0,0,"hispanic",1,0,0,6,65.10802,2.646721,1
78516,2012,3,0,1,0,0,1,0,0,"black",1,0,1,6,60.47346,1.104164,1
96340,2012,3,1,0,0,0,1,0,0,"black",1,0,0,6,62.94498,1.562931,1
121020,2012,3,1,0,0,0,1,0,0,"black",0,0,0,6,62.61956,3.182222,1
132570,2012,3,1,0,1,0,0,0,0,"hispanic",1,0,0,6,64.75587,2.070708,1
146452,2012,3,1,0,0,0,1,0,0,"black",1,0,0,6,63.40611,1.379717,1
157615,2012,3,0,1,0,0,1,0,0,"black",1,0,0,6,67.76641,4.454822,1
161428,2012,3,1,0,0,0,0,1,0,"asian",1,1,1,6,59.6372,1.520819,1
169797,2012,3,1,0,0,0,1,0,0,"black",1,1,0,6,61.43496,2.65746,1
169890,2012,3,0,1,0,0,1,0,0,"black",1,0,0,6,63.45148,1.567523,1
174874,2012,3,1,0,0,0,1,0,0,"black",0,0,0,6,64.89816,3.165679,1
179612,2012,3,1,0,0,0,1,0,0,"black",1,0,0,6,59.09814,1.431601,1
181757,2012,3,0,1,1,0,0,0,0,"hispanic",1,1,0,6,61.88541,3.529898,1
197410,2012,3,1,0,0,0,1,0,0,"black",1,0,0,6,62.87551,3.604291,1
207274,2012,3,0,1,0,0,1,0,0,"black",1,0,0,6,61.4013,2.519385,1
211434,2012,3,1,0,1,0,0,0,0,"hispanic",1,1,0,6,62.45436,2.516509,1
216285,2012,3,0,1,1,0,0,0,0,"hispanic",1,0,0,6,63.82884,3.343954,1
230929,2012,3,0,1,0,1,0,0,0,"white",1,0,0,6,61.84221,1.723161,1
233502,2012,3,1,0,1,0,0,0,0,"hispanic",1,1,0,6,65.2182,3.373764,1
243247,2012,3,1,0,0,0,1,0,0,"black",0,0,0,6,65.17673,2.912142,1
249336,2012,3,1,0,1,0,0,0,0,"hispanic",0,1,0,6,62.53687,1.904982,1
250136,2012,3,0,1,0,0,0,0,1,"native",1,0,0,6,63.93399,2.100317,1
258577,2012,3,1,0,0,0,1,0,0,"black",1,0,0,6,61.18863,1.132225,1
259791,2012,3,0,1,1,0,0,0,0,"hispanic",1,1,0,6,64.05866,2.05814,1
266801,2012,3,0,1,1,0,0,0,0,"hispanic",1,0,0,6,63.31819,2.083795,1
266993,2012,3,1,0,0,0,1,0,0,"black",1,0,0,6,67.68591,3.719421,1
274976,2012,3,1,0,0,0,1,0,0,"black",1,0,0,6,61.78093,1.711826,1
281353,2012,3,1,0,0,0,1,0,0,"black",1,0,1,6,62.31284,1.709762,1
283244,2012,3,0,1,1,0,0,0,0,"hispanic",1,0,0,6,63.23162,3.084376,1
292451,2012,3,1,0,1,0,0,0,0,"hispanic",1,0,0,6,62.83442,1.364027,1
294916,2012,3,1,0,1,0,0,0,0,"hispanic",1,0,0,6,62.73279,3.00337,1
16530,2012,4,1,0,0,0,1,0,0,"black",1,0,0,6,67.72149,2.643883,1
36288,2012,4,0,1,0,0,1,0,0,"black",1,0,0,6,68.91384,3.893584,1
41060,2012,4,1,0,0,0,1,0,0,"black",1,0,0,6,67.09333,2.446592,1
64542,2012,4,1,0,0,0,1,0,0,"black",1,0,1,6,67.76443,2.362989,1
66483,2012,4,0,1,0,1,0,0,0,"white",0,0,0,6,65.70881,1.239947,1
71444,2012,4,0,1,1,0,0,0,0,"hispanic",1,1,0,6,69.50635,2.968183,1
75827,2012,4,0,1,0,0,1,0,0,"black",0,0,0,6,66.17255,2.611969,1
79965,2012,4,0,1,0,0,1,0,0,"black",1,0,0,6,66.8069,3.431382,1
91916,2012,4,0,1,0,0,1,0,0,"black",0,0,0,6,66.80934,1.734496,1
116854,2012,4,0,1,0,0,1,0,0,"black",0,0,0,6,66.39265,2.030034,1
126502,2012,4,0,1,0,0,1,0,0,"black",1,0,0,6,68.34354,2.197921,1
187006,2012,4,1,0,1,0,0,0,0,"hispanic",1,1,0,6,66.38565,1.026498,1
191007,2012,4,1,0,0,0,1,0,0,"black",0,0,0,6,66.27828,.5409337,1
191742,2012,4,0,1,1,0,0,0,0,"hispanic",1,0,0,6,65.88142,2.384747,1
221811,2012,4,1,0,0,0,1,0,0,"black",1,0,0,6,68.18135,.9487971,1
225768,2012,4,1,0,1,0,0,0,0,"hispanic",0,0,0,6,68.44204,2.336077,1
225843,2012,4,0,1,1,0,0,0,0,"hispanic",1,0,0,6,69.50603,3.497078,1
226383,2012,4,1,0,0,0,1,0,0,"black",1,0,0,6,69.63704,2.660228,1
230723,2012,4,0,1,1,0,0,0,0,"hispanic",0,0,0,6,67.55441,2.724062,1
246388,2012,4,1,0,0,0,0,1,0,"asian",1,0,1,6,66.7675,2.456197,1
281513,2012,4,0,1,1,0,0,0,0,"hispanic",1,1,1,6,67.83321,2.634615,1
283977,2012,4,0,1,1,0,0,0,0,"hispanic",1,1,0,6,67.8396,5.110394,1
285456,2012,4,0,1,1,0,0,0,0,"hispanic",1,0,0,6,68.00126,2.04107,1
286679,2012,4,1,0,1,0,0,0,0,"hispanic",1,1,0,6,66.73441,3.033045,1
287202,2012,4,0,1,1,0,0,0,0,"hispanic",1,1,0,6,66.09042,3.975081,1
296430,2012,4,1,0,0,0,0,1,0,"asian",1,1,0,6,68.78102,4.16998,1
19885,2012,5,0,1,0,0,1,0,0,"black",1,1,1,6,70.50931,.7033451,1
31467,2012,5,0,1,0,0,1,0,0,"black",1,0,0,6,73.71736,4.093896,1
32733,2012,5,0,1,1,0,0,0,0,"hispanic",1,1,1,6,70.51752,.6504998,1
90154,2012,5,0,1,0,0,1,0,0,"black",0,0,0,6,75.18889,4.200405,1
91523,2012,5,1,0,1,0,0,0,0,"hispanic",1,0,0,6,73.08098,1.184922,1
102522,2012,5,1,0,0,0,1,0,0,"black",0,0,0,6,73.83035,2.697442,1
138711,2012,5,1,0,0,1,0,0,0,"white",1,1,0,6,71.73177,3.260659,1
167420,2012,5,1,0,0,0,1,0,0,"black",1,0,0,6,73.03151,.3288925,1
167793,2012,5,1,0,0,0,1,0,0,"black",0,0,0,6,71.46738,2.494763,1
170652,2012,5,1,0,0,0,1,0,0,"black",1,0,0,6,71.19431,2.055486,1
177576,2012,5,1,0,0,0,1,0,0,"black",1,1,0,6,72.14891,2.735863,1
180801,2012,5,0,1,0,0,1,0,0,"black",1,0,0,6,69.74164,2.083232,1
212813,2012,5,0,1,0,0,0,1,0,"asian",1,0,0,6,70.89956,3.627446,1
213191,2012,5,0,1,0,0,1,0,0,"black",1,0,0,6,74.86924,3.138567,1
221775,2012,5,0,1,0,0,1,0,0,"black",0,0,0,6,71.73711,3.486729,1
221994,2012,5,1,0,0,1,0,0,0,"white",1,0,0,6,70.81179,3.074293,1
222920,2012,5,0,1,1,0,0,0,0,"hispanic",1,0,1,6,71.94514,2.884942,1
227903,2012,5,0,1,0,0,1,0,0,"black",1,0,0,6,68.97604,2.705709,1
229553,2012,5,0,1,0,1,0,0,0,"white",1,1,0,6,73.91673,2.522095,1
243449,2012,5,1,0,1,0,0,0,0,"hispanic",1,1,0,6,71.8702,2.107151,1
245279,2012,5,1,0,1,0,0,0,0,"hispanic",1,0,0,6,71.46332,2.219953,1
248332,2012,5,1,0,1,0,0,0,0,"hispanic",1,1,0,6,68.61353,1.841241,1
258834,2012,5,0,1,1,0,0,0,0,"hispanic",1,0,0,6,71.44618,2.368994,1
266129,2012,5,1,0,1,0,0,0,0,"hispanic",0,1,0,6,69.89143,1.728818,1
269853,2012,5,0,1,0,0,0,1,0,"asian",1,1,0,6,68.74838,3.143033,1
271569,2012,5,1,0,1,0,0,0,0,"hispanic",1,0,0,6,73.48324,3.656421,1
286245,2012,5,0,1,0,0,0,1,0,"asian",1,0,0,6,72.73315,3.70919,1
294621,2012,5,1,0,0,0,0,1,0,"asian",1,0,0,6,69.51875,1.578235,1
29493,2012,6,1,0,0,0,1,0,0,"black",1,0,0,6,78.61542,4.021967,1
33918,2012,6,1,0,1,0,0,0,0,"hispanic",1,0,0,6,75.22771,1.778392,1
34924,2012,6,0,1,1,0,0,0,0,"hispanic",0,0,0,6,77.014,2.804589,1
42261,2012,6,1,0,0,1,0,0,0,"white",0,0,0,6,81.54274,2.754989,1
82881,2012,6,1,0,1,0,0,0,0,"hispanic",0,0,0,6,75.15343,1.019213,1
101755,2012,6,0,1,0,0,1,0,0,"black",1,0,0,6,77.01934,3.692412,1
135090,2012,6,1,0,1,0,0,0,0,"hispanic",1,1,1,6,76.05823,1.728433,1
135783,2012,6,1,0,1,0,0,0,0,"hispanic",1,0,0,6,79.95101,1.822896,1
139417,2012,6,0,1,0,0,1,0,0,"black",1,0,0,6,78.04735,4.190725,1
145094,2012,6,1,0,0,0,1,0,0,"black",1,0,0,6,76.44175,2.320557,1
159599,2012,6,1,0,0,0,1,0,0,"black",0,0,0,6,77.73404,.6428813,1
183551,2012,6,1,0,1,0,0,0,0,"hispanic",1,0,1,6,78.02957,1.56752,1
202749,2012,6,1,0,0,1,0,0,0,"white",0,0,1,6,76.70978,2.333203,1
216486,2012,6,1,0,1,0,0,0,0,"hispanic",0,0,0,6,78.01099,3.378314,1
223033,2012,6,0,1,1,0,0,0,0,"hispanic",1,0,0,6,77.20251,2.471775,1
234476,2012,6,0,1,0,0,0,1,0,"asian",1,0,1,6,77.6867,2.902555,1
236387,2012,6,1,0,0,1,0,0,0,"white",0,0,0,6,74.47344,1.583242,1
249450,2012,6,0,1,1,0,0,0,0,"hispanic",1,0,0,6,78.42214,2.20782,1
258733,2012,6,1,0,1,0,0,0,0,"hispanic",1,1,0,6,77.89545,2.287547,1
267211,2012,6,1,0,0,0,0,1,0,"asian",1,0,0,6,75.42155,2.62521,1
269294,2012,6,0,1,1,0,0,0,0,"hispanic",1,0,0,6,76.64313,1.824579,1
272145,2012,6,1,0,1,0,0,0,0,"hispanic",1,0,0,6,82.28927,3.730258,1
279486,2012,6,0,1,1,0,0,0,0,"hispanic",1,1,0,6,75.29826,1.440895,1
281297,2012,6,0,1,1,0,0,0,0,"hispanic",1,0,0,6,80.40549,2.908992,1
281441,2012,6,1,0,0,0,0,1,0,"asian",1,0,0,6,81.58598,2.917167,1
283526,2012,6,0,1,1,0,0,0,0,"hispanic",1,0,0,6,77.3328,3.653039,1
287444,2012,6,0,1,1,0,0,0,0,"hispanic",1,0,0,6,77.16666,2.291917,1
296468,2012,6,0,1,0,0,0,1,0,"asian",1,0,1,6,78.49072,1.073935,1
297137,2012,6,1,0,0,0,0,1,0,"asian",0,0,0,6,80.56892,2.918246,1
298115,2012,6,1,0,0,0,0,1,0,"asian",1,0,0,6,77.19231,3.371361,1
28163,2012,7,0,1,0,0,0,1,0,"asian",1,0,0,6,81.23245,2.039413,1
30561,2012,7,1,0,0,0,1,0,0,"black",1,0,0,6,81.58479,3.719883,1
32182,2012,7,1,0,0,0,1,0,0,"black",1,0,0,6,87.35559,3.378135,1
48400,2012,7,0,1,0,0,1,0,0,"black",1,1,0,6,80.64269,1.979334,1
48663,2012,7,0,1,0,0,0,1,0,"asian",1,0,0,6,81.95786,.6577595,1
48859,2012,7,0,1,1,0,0,0,0,"hispanic",1,0,0,6,89.63546,5.000482,1
54616,2012,7,0,1,1,0,0,0,0,"hispanic",1,0,0,6,83.84316,3.768553,1
74876,2012,7,0,1,0,1,0,0,0,"white",1,0,0,6,84.86559,2.13252,1
81033,2012,7,0,1,1,0,0,0,0,"hispanic",0,0,0,6,80.53139,3.403419,1
86198,2012,7,1,0,0,1,0,0,0,"white",1,1,0,6,81.87939,2.873434,1
130630,2012,7,1,0,1,0,0,0,0,"hispanic",1,1,0,6,78.65375,1.336554,1
133626,2012,7,0,1,0,1,0,0,0,"white",0,0,0,6,84.90228,2.290062,1
168816,2012,7,0,1,0,1,0,0,0,"white",0,0,0,6,86.73912,3.181094,1
173946,2012,7,1,0,0,0,1,0,0,"black",1,0,0,6,81.93554,4.053892,1
190821,2012,7,1,0,1,0,0,0,0,"hispanic",1,1,0,6,82.68259,.721223,1
194795,2012,7,0,1,0,0,1,0,0,"black",1,0,0,6,80.46873,2.058928,1
216049,2012,7,1,0,1,0,0,0,0,"hispanic",1,0,0,6,83.05282,3.281764,1
224950,2012,7,1,0,0,0,1,0,0,"black",1,0,0,6,87.82054,4.711386,1
236188,2012,7,1,0,0,0,0,1,0,"asian",0,0,0,6,80.94454,2.070135,1
238903,2012,7,1,0,1,0,0,0,0,"hispanic",1,0,0,6,83.96542,3.702876,1
277613,2012,7,1,0,0,0,1,0,0,"black",0,0,0,6,87.95341,2.984768,1
277913,2012,7,1,0,0,0,1,0,0,"black",1,0,0,6,85.34545,2.929804,1
278665,2012,7,1,0,0,0,1,0,0,"black",1,1,0,6,79.99359,1.280313,1
281537,2012,7,0,1,1,0,0,0,0,"hispanic",1,0,0,6,83.95634,2.749841,1
282399,2012,7,1,0,0,0,1,0,0,"black",1,0,0,6,80.04663,1.496497,1
282552,2012,7,1,0,1,0,0,0,0,"hispanic",1,0,0,6,86.89966,1.911254,1
288097,2012,7,0,1,0,0,0,0,1,"native",0,0,0,6,87.27547,3.679819,1
296887,2012,7,1,0,0,0,0,1,0,"asian",0,0,0,6,79.29369,1.317341,1
12469,2012,8,0,1,0,1,0,0,0,"white",1,0,0,6,97.28977,2.583755,1
31306,2012,8,0,1,0,1,0,0,0,"white",0,0,0,6,101.6512,1.834185,1
39750,2012,8,0,1,1,0,0,0,0,"hispanic",0,0,0,6,96.97749,3.263138,1
54657,2012,8,0,1,0,0,0,1,0,"asian",0,0,0,6,88.12543,2.243527,1
72506,2012,8,0,1,0,0,1,0,0,"black",0,0,0,6,101.0557,2.588674,1
81111,2012,8,0,1,0,1,0,0,0,"white",0,0,0,6,100.9113,3.683614,1
89417,2012,8,0,1,0,0,1,0,0,"black",0,0,0,6,89.00706,3.896655,1
102024,2012,8,0,1,1,0,0,0,0,"hispanic",0,0,0,6,94.56634,3.043596,1
116539,2012,8,1,0,1,0,0,0,0,"hispanic",1,0,0,6,94.17725,3.110584,1
147457,2012,8,0,1,0,0,1,0,0,"black",0,0,0,6,107.8038,1.376468,1
159942,2012,8,1,0,0,0,0,1,0,"asian",1,0,1,6,114.1138,2.573988,1
180271,2012,8,0,1,0,1,0,0,0,"white",0,0,0,6,93.81184,2.73336,1
182434,2012,8,1,0,1,0,0,0,0,"hispanic",0,0,0,6,96.16129,1.683413,1
189422,2012,8,0,1,0,1,0,0,0,"white",0,0,0,6,99.48522,4.247388,1
194766,2012,8,0,1,0,0,1,0,0,"black",0,0,0,6,100.8151,3.083952,1
220694,2012,8,0,1,0,1,0,0,0,"white",1,0,0,6,110.3168,1.511487,1
235781,2012,8,0,1,0,1,0,0,0,"white",1,0,0,6,101.0007,1.787178,1
240565,2012,8,1,0,0,1,0,0,0,"white",0,0,0,6,87.13725,1.277998,1
243315,2012,8,1,0,1,0,0,0,0,"hispanic",0,0,0,6,92.78491,2.05771,1
260986,2012,8,1,0,0,0,0,1,0,"asian",1,0,0,6,88.73116,2.521616,1
277686,2012,8,1,0,0,0,0,1,0,"asian",1,0,0,6,102.3229,3.18798,1
280866,2012,8,0,1,0,0,1,0,0,"black",0,0,0,6,111.7119,3.284458,1
284043,2012,8,0,1,1,0,0,0,0,"hispanic",0,0,0,6,86.1675,2.238798,1
284450,2012,8,0,1,1,0,0,0,0,"hispanic",0,0,0,6,90.91177,2.515876,1
297681,2012,8,1,0,0,0,0,1,0,"asian",0,0,0,6,91.82983,.6940198,1
298499,2012,8,0,1,0,0,0,1,0,"asian",1,1,1,6,101.2926,3.141439,1
20056,2012,9,1,0,0,0,0,1,0,"asian",1,1,1,7,40.52221,4.391402,0
28983,2012,9,0,1,1,0,0,0,0,"hispanic",1,1,1,7,36.54997,3.134036,0
36496,2012,9,0,1,0,0,1,0,0,"black",1,0,1,7,47.99833,2.380014,0
78176,2012,9,1,0,0,0,1,0,0,"black",1,0,0,7,52.28953,3.673384,0
94552,2012,9,0,1,0,0,1,0,0,"black",1,0,1,7,53.83356,2.272106,0
125350,2012,9,1,0,0,0,0,1,0,"asian",1,1,0,7,49.99206,3.344073,0
142298,2012,9,0,1,0,0,1,0,0,"black",1,0,0,7,51.55386,4.043445,0
145099,2012,9,0,1,0,0,1,0,0,"black",1,0,0,7,50.69055,4.396917,0
174899,2012,9,1,0,1,0,0,0,0,"hispanic",1,1,1,7,49.90753,2.941455,0
183986,2012,9,1,0,1,0,0,0,0,"hispanic",1,0,0,7,48.90381,3.398835,0
200436,2012,9,0,1,0,0,1,0,0,"black",1,0,1,7,37.08143,2.998743,0
204208,2012,9,0,1,0,0,1,0,0,"black",1,0,0,7,49.49122,1.951337,0
209119,2012,9,0,1,0,0,1,0,0,"black",1,0,0,7,52.78323,3.620889,0
212716,2012,9,0,1,0,0,1,0,0,"black",1,0,0,7,52.81735,1.976581,0
218725,2012,9,0,1,0,0,0,0,1,"native",1,0,1,7,48.34768,3.016822,0
221619,2012,9,1,0,0,0,1,0,0,"black",1,0,1,7,39.97858,2.835836,0
224888,2012,9,1,0,1,0,0,0,0,"hispanic",1,0,1,7,40.75196,2.13392,0
228508,2012,9,1,0,1,0,0,0,0,"hispanic",1,0,1,7,52.65536,2.224855,0
229165,2012,9,0,1,1,0,0,0,0,"hispanic",1,1,0,7,44.41201,2.857791,0
245716,2012,9,1,0,1,0,0,0,0,"hispanic",1,1,0,7,48.98012,1.268677,0
252450,2012,9,1,0,1,0,0,0,0,"hispanic",1,0,1,7,46.91245,.8733156,0
254902,2012,9,1,0,1,0,0,0,0,"hispanic",1,1,1,7,41.78713,2.720434,0
271693,2012,9,0,1,1,0,0,0,0,"hispanic",1,0,0,7,51.31886,3.751762,0
272916,2012,9,1,0,1,0,0,0,0,"hispanic",1,1,0,7,50.74913,3.644428,0
282993,2012,9,0,1,1,0,0,0,0,"hispanic",1,1,1,7,47.93836,2.957638,0
283213,2012,9,0,1,1,0,0,0,0,"hispanic",1,1,1,7,28.09451,4.937467,0
283722,2012,9,0,1,1,0,0,0,0,"hispanic",1,1,0,7,48.79335,1.450001,0
286911,2012,9,0,1,0,0,1,0,0,"black",1,1,0,7,51.37208,2.720696,0
289437,2012,9,1,0,1,0,0,0,0,"hispanic",1,1,1,7,38.53853,3.083979,0
42228,2012,10,1,0,0,0,1,0,0,"black",1,0,0,7,55.62571,2.680775,0
77126,2012,10,1,0,0,0,1,0,0,"black",1,0,0,7,55.81345,4.574759,0
92474,2012,10,1,0,1,0,0,0,0,"hispanic",1,1,1,7,56.32143,2.579572,0
94893,2012,10,0,1,0,0,1,0,0,"black",1,1,0,7,57.72692,2.240339,0
103185,2012,10,1,0,0,0,1,0,0,"black",1,0,0,7,55.33463,3.019817,0
127601,2012,10,0,1,0,1,0,0,0,"white",1,0,0,7,55.83975,3.800636,0
135736,2012,10,1,0,0,1,0,0,0,"white",1,0,0,7,58.85892,4.41103,0
150932,2012,10,1,0,0,0,1,0,0,"black",1,0,0,7,59.25141,2.106395,0
157751,2012,10,0,1,1,0,0,0,0,"hispanic",1,1,0,7,57.22244,3.078318,0
158264,2012,10,1,0,0,0,1,0,0,"black",1,0,0,7,56.52017,3.61014,0
160090,2012,10,1,0,0,0,1,0,0,"black",1,0,0,7,55.56717,2.86895,0
168754,2012,10,1,0,0,0,1,0,0,"black",1,0,0,7,59.47846,2.945132,0
